filename,width,height,class,xmin,ymin,xmax,ymax,source,tag,prev_filename,xcen,ycen,w_yolo,h_yolo
320.jpg,320,320,person,134.0,24.0,154.0,53.0,adh,1,554.jpg,0.45,0.1203125,0.0625,0.090625
321.jpg,320,320,person,35.0,179.0,111.0,308.0,adh,1,556.jpg,0.228125,0.7609375,0.2375,0.403125
322.jpg,320,320,person,146.0,132.0,157.0,144.0,adh,1,558.jpg,0.4734375,0.43125,0.034375,0.0375
322.jpg,320,320,person,147.0,51.0,154.0,65.0,adh,1,558.jpg,0.4703125,0.18125,0.021875,0.04375
322.jpg,320,320,person,208.0,125.0,221.0,141.0,adh,1,558.jpg,0.6703125,0.415625,0.040625,0.05
322.jpg,320,320,person,169.0,181.0,182.0,196.0,adh,1,558.jpg,0.5484375,0.5890625,0.040625,0.046875
322.jpg,320,320,person,139.0,210.0,148.0,232.0,adh,1,558.jpg,0.4484375,0.690625,0.028125,0.06875
323.jpg,320,320,person,168.0,168.0,203.0,189.0,adh,1,559.jpg,0.5796875,0.5578125,0.109375,0.065625
323.jpg,320,320,person,143.0,223.0,166.0,247.0,adh,1,559.jpg,0.4828125,0.734375,0.071875,0.075
323.jpg,320,320,person,225.0,273.0,240.0,296.0,adh,1,559.jpg,0.7265625,0.8890625,0.046875,0.071875
323.jpg,320,320,person,237.0,286.0,247.0,310.0,adh,1,559.jpg,0.75625,0.93125,0.03125,0.075
324.jpg,320,320,person,95.0,122.0,115.0,178.0,adh,1,564.jpg,0.328125,0.46875,0.0625,0.175
324.jpg,320,320,person,74.0,268.0,112.0,320.0,adh,1,564.jpg,0.290625,0.91875,0.11875,0.1625
324.jpg,320,320,person,155.0,199.0,182.0,234.0,adh,1,564.jpg,0.5265625,0.6765625,0.084375,0.109375
324.jpg,320,320,person,243.0,219.0,286.0,271.0,adh,1,564.jpg,0.8265625,0.765625,0.134375,0.1625
324.jpg,320,320,person,148.0,20.0,177.0,67.0,adh,1,564.jpg,0.5078125,0.1359375,0.090625,0.146875
325.jpg,320,320,person,100.0,99.0,119.0,127.0,adh,1,565.jpg,0.3421875,0.353125,0.059375,0.0875
325.jpg,320,320,person,156.0,41.0,172.0,69.0,adh,1,565.jpg,0.5125,0.171875,0.05,0.0875
325.jpg,320,320,person,66.0,222.0,88.0,243.0,adh,1,565.jpg,0.240625,0.7265625,0.06875,0.065625
325.jpg,320,320,person,88.0,232.0,103.0,252.0,adh,1,565.jpg,0.2984375,0.75625,0.046875,0.0625
325.jpg,320,320,person,126.0,268.0,149.0,305.0,adh,1,565.jpg,0.4296875,0.8953125,0.071875,0.115625
326.jpg,320,320,person,55.0,19.0,88.0,52.0,adh,1,566.jpg,0.2234375,0.1109375,0.103125,0.103125
326.jpg,320,320,person,100.0,49.0,121.0,88.0,adh,1,566.jpg,0.3453125,0.2140625,0.065625,0.121875
326.jpg,320,320,person,126.0,64.0,149.0,99.0,adh,1,566.jpg,0.4296875,0.2546875,0.071875,0.109375
326.jpg,320,320,person,145.0,139.0,177.0,173.0,adh,1,566.jpg,0.503125,0.4875,0.1,0.10625
326.jpg,320,320,person,180.0,230.0,218.0,262.0,adh,1,566.jpg,0.621875,0.76875,0.11875,0.1
326.jpg,320,320,person,94.0,251.0,112.0,287.0,adh,1,566.jpg,0.321875,0.840625,0.05625,0.1125
326.jpg,320,320,person,210.0,289.0,244.0,320.0,adh,1,566.jpg,0.709375,0.9515625,0.10625,0.096875
327.jpg,320,320,person,172.0,266.0,184.0,294.0,adh,1,567.jpg,0.55625,0.875,0.0375,0.0875
327.jpg,320,320,person,160.0,289.0,175.0,305.0,adh,1,567.jpg,0.5234375,0.928125,0.046875,0.05
327.jpg,320,320,person,189.0,281.0,211.0,310.0,adh,1,567.jpg,0.625,0.9234375,0.06875,0.090625
328.jpg,320,320,person,31.0,135.0,77.0,187.0,adh,1,568.jpg,0.16875,0.503125,0.14375,0.1625
328.jpg,320,320,person,164.0,45.0,190.0,93.0,adh,1,568.jpg,0.553125,0.215625,0.08125,0.15
328.jpg,320,320,person,202.0,0.0,223.0,63.0,adh,1,568.jpg,0.6640625,0.0984375,0.065625,0.196875
328.jpg,320,320,person,220.0,9.0,247.0,63.0,adh,1,568.jpg,0.7296875,0.1125,0.084375,0.16875
328.jpg,320,320,person,229.0,58.0,255.0,99.0,adh,1,568.jpg,0.75625,0.2453125,0.08125,0.128125
328.jpg,320,320,person,245.0,141.0,280.0,176.0,adh,1,568.jpg,0.8203125,0.4953125,0.109375,0.109375
329.jpg,320,320,person,131.0,169.0,154.0,197.0,adh,1,570.jpg,0.4453125,0.571875,0.071875,0.0875
330.jpg,320,320,person,48.0,94.0,92.0,125.0,adh,1,572.jpg,0.21875,0.3421875,0.1375,0.096875
331.jpg,320,320,person,232.0,105.0,272.0,162.0,adh,1,573.jpg,0.7875,0.4171875,0.125,0.178125
332.jpg,320,320,person,28.0,212.0,53.0,227.0,adh,1,574.jpg,0.1265625,0.6859375,0.078125,0.046875
332.jpg,320,320,person,38.0,227.0,63.0,241.0,adh,1,574.jpg,0.1578125,0.73125,0.078125,0.04375
333.jpg,320,320,person,183.0,35.0,204.0,78.0,adh,1,576.jpg,0.6046875,0.1765625,0.065625,0.134375
333.jpg,320,320,person,183.0,89.0,206.0,118.0,adh,1,576.jpg,0.6078125,0.3234375,0.071875,0.090625
333.jpg,320,320,person,169.0,123.0,192.0,162.0,adh,1,576.jpg,0.5640625,0.4453125,0.071875,0.121875
334.jpg,320,320,person,128.0,13.0,152.0,67.0,adh,1,582.jpg,0.4375,0.125,0.075,0.16875
334.jpg,320,320,person,69.0,262.0,120.0,286.0,adh,1,582.jpg,0.2953125,0.85625,0.159375,0.075
335.jpg,320,320,person,60.0,189.0,87.0,213.0,adh,1,583.jpg,0.2296875,0.628125,0.084375,0.075
335.jpg,320,320,person,128.0,204.0,143.0,225.0,adh,1,583.jpg,0.4234375,0.6703125,0.046875,0.065625
335.jpg,320,320,person,180.0,194.0,203.0,210.0,adh,1,583.jpg,0.5984375,0.63125,0.071875,0.05
335.jpg,320,320,person,222.0,102.0,248.0,127.0,adh,1,583.jpg,0.734375,0.3578125,0.08125,0.078125
335.jpg,320,320,person,249.0,10.0,274.0,30.0,adh,1,583.jpg,0.8171875,0.0625,0.078125,0.0625
335.jpg,320,320,person,253.0,35.0,273.0,57.0,adh,1,583.jpg,0.821875,0.14375,0.0625,0.06875
336.jpg,320,320,person,168.0,221.0,185.0,239.0,adh,1,584.jpg,0.5515625,0.71875,0.053125,0.05625
336.jpg,320,320,person,196.0,233.0,204.0,248.0,adh,1,584.jpg,0.625,0.7515625,0.025,0.046875
336.jpg,320,320,person,200.0,241.0,210.0,252.0,adh,1,584.jpg,0.640625,0.7703125,0.03125,0.034375
336.jpg,320,320,person,195.0,246.0,209.0,263.0,adh,1,584.jpg,0.63125,0.7953125,0.04375,0.053125
337.jpg,320,320,person,92.0,96.0,108.0,125.0,adh,1,585.jpg,0.3125,0.3453125,0.05,0.090625
337.jpg,320,320,person,100.0,112.0,119.0,142.0,adh,1,585.jpg,0.3421875,0.396875,0.059375,0.09375
337.jpg,320,320,person,61.0,230.0,85.0,260.0,adh,1,585.jpg,0.228125,0.765625,0.075,0.09375
337.jpg,320,320,person,37.0,252.0,63.0,276.0,adh,1,585.jpg,0.15625,0.825,0.08125,0.075
338.jpg,320,320,person,149.0,217.0,170.0,250.0,adh,1,586.jpg,0.4984375,0.7296875,0.065625,0.103125
339.jpg,320,320,person,115.0,166.0,124.0,181.0,adh,1,587.jpg,0.3734375,0.5421875,0.028125,0.046875
339.jpg,320,320,person,71.0,120.0,87.0,140.0,adh,1,587.jpg,0.246875,0.40625,0.05,0.0625
339.jpg,320,320,person,71.0,162.0,94.0,174.0,adh,1,587.jpg,0.2578125,0.525,0.071875,0.0375
339.jpg,320,320,person,132.0,166.0,143.0,181.0,adh,1,587.jpg,0.4296875,0.5421875,0.034375,0.046875
339.jpg,320,320,person,106.0,182.0,121.0,203.0,adh,1,587.jpg,0.3546875,0.6015625,0.046875,0.065625
339.jpg,320,320,person,129.0,190.0,146.0,206.0,adh,1,587.jpg,0.4296875,0.61875,0.053125,0.05
339.jpg,320,320,person,126.0,200.0,142.0,212.0,adh,1,587.jpg,0.41875,0.64375,0.05,0.0375
339.jpg,320,320,person,128.0,210.0,140.0,222.0,adh,1,587.jpg,0.41875,0.675,0.0375,0.0375
340.jpg,320,320,person,183.0,130.0,210.0,161.0,adh,1,588.jpg,0.6140625,0.4546875,0.084375,0.096875
340.jpg,320,320,person,226.0,144.0,269.0,187.0,adh,1,588.jpg,0.7734375,0.5171875,0.134375,0.134375
340.jpg,320,320,person,279.0,96.0,320.0,152.0,adh,1,588.jpg,0.9359375,0.3875,0.128125,0.175
341.jpg,320,320,person,130.0,51.0,148.0,75.0,adh,1,591.jpg,0.434375,0.196875,0.05625,0.075
341.jpg,320,320,person,121.0,68.0,143.0,102.0,adh,1,591.jpg,0.4125,0.265625,0.06875,0.10625
341.jpg,320,320,person,60.0,135.0,87.0,171.0,adh,1,591.jpg,0.2296875,0.478125,0.084375,0.1125
341.jpg,320,320,person,25.0,160.0,51.0,178.0,adh,1,591.jpg,0.11875,0.528125,0.08125,0.05625
341.jpg,320,320,person,122.0,222.0,143.0,247.0,adh,1,591.jpg,0.4140625,0.7328125,0.065625,0.078125
342.jpg,320,320,person,39.0,76.0,66.0,102.0,adh,1,592.jpg,0.1640625,0.278125,0.084375,0.08125
342.jpg,320,320,person,119.0,117.0,133.0,140.0,adh,1,592.jpg,0.39375,0.4015625,0.04375,0.071875
342.jpg,320,320,person,104.0,3.0,128.0,31.0,adh,1,592.jpg,0.3625,0.053125,0.075,0.0875
342.jpg,320,320,person,68.0,1.0,91.0,22.0,adh,1,592.jpg,0.2484375,0.0359375,0.071875,0.065625
343.jpg,320,320,person,77.0,241.0,115.0,287.0,adh,1,593.jpg,0.3,0.825,0.11875,0.14375
344.jpg,320,320,person,78.0,177.0,102.0,200.0,adh,1,594.jpg,0.28125,0.5890625,0.075,0.071875
344.jpg,320,320,person,143.0,57.0,178.0,92.0,adh,1,594.jpg,0.5015625,0.2328125,0.109375,0.109375
344.jpg,320,320,person,160.0,270.0,189.0,301.0,adh,1,594.jpg,0.5453125,0.8921875,0.090625,0.096875
344.jpg,320,320,person,244.0,269.0,274.0,315.0,adh,1,594.jpg,0.809375,0.9125,0.09375,0.14375
345.jpg,320,320,person,88.0,167.0,106.0,194.0,adh,1,596.jpg,0.303125,0.5640625,0.05625,0.084375
345.jpg,320,320,person,218.0,211.0,232.0,234.0,adh,1,596.jpg,0.703125,0.6953125,0.04375,0.071875
346.jpg,320,320,person,130.0,235.0,147.0,268.0,adh,1,598.jpg,0.4328125,0.7859375,0.053125,0.103125
346.jpg,320,320,person,148.0,212.0,165.0,246.0,adh,1,598.jpg,0.4890625,0.715625,0.053125,0.10625
347.JPG,320,320,person,118.0,175.0,155.0,233.0,daytime,1,0032.JPG,0.4265625,0.6375,0.115625,0.18125
347.JPG,320,320,person,144.0,151.0,168.0,212.0,daytime,1,0032.JPG,0.4875,0.5671875,0.075,0.190625
348.JPG,320,320,person,173.0,258.0,206.0,314.0,daytime,1,0033.JPG,0.5921875,0.89375,0.103125,0.175
348.JPG,320,320,person,198.0,233.0,219.0,278.0,daytime,1,0033.JPG,0.6515625,0.7984375,0.065625,0.140625
349.JPG,320,320,person,6.0,34.0,40.0,96.0,daytime,1,0034.JPG,0.071875,0.203125,0.10625,0.19375
350.JPG,320,320,person,151.0,152.0,171.0,187.0,daytime,1,0035.JPG,0.503125,0.5296875,0.0625,0.109375
350.JPG,320,320,person,207.0,166.0,227.0,198.0,daytime,1,0035.JPG,0.678125,0.56875,0.0625,0.1
350.JPG,320,320,person,61.0,127.0,78.0,164.0,daytime,1,0035.JPG,0.2171875,0.4546875,0.053125,0.115625
351.JPG,320,320,person,78.0,104.0,112.0,216.0,daytime,1,0036.JPG,0.296875,0.5,0.10625,0.35
352.JPG,320,320,person,173.0,199.0,205.0,258.0,daytime,1,0037.JPG,0.590625,0.7140625,0.1,0.184375
352.JPG,320,320,person,8.0,216.0,66.0,264.0,daytime,1,0037.JPG,0.115625,0.75,0.18125,0.15
352.JPG,320,320,person,3.0,250.0,44.0,285.0,daytime,1,0037.JPG,0.0734375,0.8359375,0.128125,0.109375
353.JPG,320,320,person,154.0,153.0,175.0,189.0,daytime,1,0038.JPG,0.5140625,0.534375,0.065625,0.1125
353.JPG,320,320,person,210.0,162.0,226.0,194.0,daytime,1,0038.JPG,0.68125,0.55625,0.05,0.1
353.JPG,320,320,person,72.0,125.0,91.0,161.0,daytime,1,0038.JPG,0.2546875,0.446875,0.059375,0.1125
353.JPG,320,320,person,138.0,132.0,152.0,170.0,daytime,1,0038.JPG,0.453125,0.471875,0.04375,0.11875
354.JPG,320,320,person,115.0,93.0,157.0,162.0,daytime,1,0039.JPG,0.425,0.3984375,0.13125,0.215625
355.JPG,320,320,person,194.0,112.0,235.0,174.0,daytime,1,0040.JPG,0.6703125,0.446875,0.128125,0.19375
356.JPG,320,320,person,160.0,158.0,184.0,238.0,daytime,1,0041.JPG,0.5375,0.61875,0.075,0.25
356.JPG,320,320,person,133.0,168.0,153.0,201.0,daytime,1,0041.JPG,0.446875,0.5765625,0.0625,0.103125
357.JPG,320,320,person,161.0,165.0,180.0,200.0,daytime,1,0042.JPG,0.5328125,0.5703125,0.059375,0.109375
357.JPG,320,320,person,221.0,163.0,237.0,206.0,daytime,1,0042.JPG,0.715625,0.5765625,0.05,0.134375
357.JPG,320,320,person,69.0,252.0,84.0,304.0,daytime,1,0042.JPG,0.2390625,0.86875,0.046875,0.1625
357.JPG,320,320,person,48.0,257.0,67.0,306.0,daytime,1,0042.JPG,0.1796875,0.8796875,0.059375,0.153125
358.JPG,320,320,person,52.0,139.0,94.0,214.0,daytime,1,0043.JPG,0.228125,0.5515625,0.13125,0.234375
359.JPG,320,320,person,110.0,186.0,145.0,254.0,daytime,1,0044.JPG,0.3984375,0.6875,0.109375,0.2125
359.JPG,320,320,person,85.0,181.0,110.0,233.0,daytime,1,0044.JPG,0.3046875,0.646875,0.078125,0.1625
360.JPG,320,320,person,164.0,99.0,192.0,164.0,daytime,1,0045.JPG,0.55625,0.4109375,0.0875,0.203125
360.JPG,320,320,person,232.0,80.0,260.0,155.0,daytime,1,0045.JPG,0.76875,0.3671875,0.0875,0.234375
361.JPG,320,320,person,235.0,263.0,266.0,317.0,daytime,1,0046.JPG,0.7828125,0.90625,0.096875,0.16875
362.JPG,320,320,person,20.0,162.0,74.0,219.0,daytime,1,0047.JPG,0.146875,0.5953125,0.16875,0.178125
363.JPG,320,320,person,78.0,189.0,125.0,236.0,daytime,1,0048.JPG,0.3171875,0.6640625,0.146875,0.146875
363.JPG,320,320,person,83.0,248.0,126.0,291.0,daytime,1,0048.JPG,0.3265625,0.8421875,0.134375,0.134375
364.JPG,320,320,person,119.0,104.0,146.0,186.0,daytime,1,0049.JPG,0.4140625,0.453125,0.084375,0.25625
364.JPG,320,320,person,204.0,99.0,227.0,160.0,daytime,1,0049.JPG,0.6734375,0.4046875,0.071875,0.190625
364.JPG,320,320,person,204.0,145.0,238.0,195.0,daytime,1,0049.JPG,0.690625,0.53125,0.10625,0.15625
364.JPG,320,320,person,273.0,124.0,291.0,199.0,daytime,1,0049.JPG,0.88125,0.5046875,0.05625,0.234375
365.JPG,320,320,person,112.0,115.0,139.0,175.0,daytime,1,0050.JPG,0.3921875,0.453125,0.084375,0.1875
365.JPG,320,320,person,244.0,2.0,254.0,35.0,daytime,1,0050.JPG,0.778125,0.0578125,0.03125,0.103125
365.JPG,320,320,person,255.0,2.0,266.0,32.0,daytime,1,0050.JPG,0.8140625,0.053125,0.034375,0.09375
366.JPG,320,320,person,291.0,127.0,312.0,185.0,daytime,1,0051.JPG,0.9421875,0.4875,0.065625,0.18125
366.JPG,320,320,person,269.0,86.0,289.0,149.0,daytime,1,0051.JPG,0.871875,0.3671875,0.0625,0.196875
367.JPG,320,320,person,73.0,180.0,113.0,249.0,daytime,1,0052.JPG,0.290625,0.6703125,0.125,0.215625
367.JPG,320,320,person,54.0,183.0,73.0,225.0,daytime,1,0052.JPG,0.1984375,0.6375,0.059375,0.13125
367.JPG,320,320,person,62.0,201.0,89.0,261.0,daytime,1,0052.JPG,0.2359375,0.721875,0.084375,0.1875
368.JPG,320,320,person,139.0,112.0,157.0,165.0,daytime,1,0053.JPG,0.4625,0.4328125,0.05625,0.165625
368.JPG,320,320,person,160.0,105.0,181.0,170.0,daytime,1,0053.JPG,0.5328125,0.4296875,0.065625,0.203125
368.JPG,320,320,person,81.0,101.0,97.0,154.0,daytime,1,0053.JPG,0.278125,0.3984375,0.05,0.165625
368.JPG,320,320,person,235.0,189.0,256.0,240.0,daytime,1,0053.JPG,0.7671875,0.6703125,0.065625,0.159375
368.JPG,320,320,person,153.0,208.0,177.0,250.0,daytime,1,0053.JPG,0.515625,0.715625,0.075,0.13125
368.JPG,320,320,person,258.0,233.0,276.0,288.0,daytime,1,0053.JPG,0.834375,0.8140625,0.05625,0.171875
368.JPG,320,320,person,264.0,176.0,279.0,232.0,daytime,1,0053.JPG,0.8484375,0.6375,0.046875,0.175
369.JPG,320,320,person,211.0,92.0,220.0,129.0,daytime,1,0054.JPG,0.6734375,0.3453125,0.028125,0.115625
369.JPG,320,320,person,57.0,193.0,78.0,237.0,daytime,1,0054.JPG,0.2109375,0.671875,0.065625,0.1375
369.JPG,320,320,person,78.0,262.0,98.0,302.0,daytime,1,0054.JPG,0.275,0.88125,0.0625,0.125
370.JPG,320,320,person,58.0,124.0,77.0,151.0,daytime,1,0055.JPG,0.2109375,0.4296875,0.059375,0.084375
370.JPG,320,320,person,55.0,151.0,78.0,192.0,daytime,1,0055.JPG,0.2078125,0.5359375,0.071875,0.128125
370.JPG,320,320,person,71.0,151.0,94.0,191.0,daytime,1,0055.JPG,0.2578125,0.534375,0.071875,0.125
370.JPG,320,320,person,164.0,129.0,181.0,182.0,daytime,1,0055.JPG,0.5390625,0.4859375,0.053125,0.165625
370.JPG,320,320,person,211.0,229.0,227.0,274.0,daytime,1,0055.JPG,0.684375,0.7859375,0.05,0.140625
371.JPG,320,320,person,234.0,188.0,251.0,241.0,daytime,1,0056.JPG,0.7578125,0.6703125,0.053125,0.165625
371.JPG,320,320,person,216.0,149.0,234.0,210.0,daytime,1,0056.JPG,0.703125,0.5609375,0.05625,0.190625
371.JPG,320,320,person,130.0,178.0,156.0,216.0,daytime,1,0056.JPG,0.446875,0.615625,0.08125,0.11875
371.JPG,320,320,person,110.0,44.0,128.0,88.0,daytime,1,0056.JPG,0.371875,0.20625,0.05625,0.1375
371.JPG,320,320,person,252.0,107.0,266.0,156.0,daytime,1,0056.JPG,0.809375,0.4109375,0.04375,0.153125
372.JPG,320,320,person,52.0,27.0,77.0,62.0,daytime,1,0057.JPG,0.2015625,0.1390625,0.078125,0.109375
372.JPG,320,320,person,85.0,45.0,108.0,111.0,daytime,1,0057.JPG,0.3015625,0.24375,0.071875,0.20625
372.JPG,320,320,person,227.0,121.0,245.0,183.0,daytime,1,0057.JPG,0.7375,0.475,0.05625,0.19375
372.JPG,320,320,person,121.0,158.0,144.0,195.0,daytime,1,0057.JPG,0.4140625,0.5515625,0.071875,0.115625
373.JPG,320,320,person,228.0,160.0,264.0,210.0,daytime,1,0058.JPG,0.76875,0.578125,0.1125,0.15625
373.JPG,320,320,person,225.0,199.0,252.0,231.0,daytime,1,0058.JPG,0.7453125,0.671875,0.084375,0.1
374.JPG,320,320,person,199.0,193.0,254.0,248.0,daytime,1,0059.JPG,0.7078125,0.6890625,0.171875,0.171875
375.JPG,320,320,person,220.0,105.0,255.0,179.0,daytime,1,0060.JPG,0.7421875,0.44375,0.109375,0.23125
376.JPG,320,320,person,80.0,151.0,114.0,212.0,daytime,1,0061.JPG,0.303125,0.5671875,0.10625,0.190625
377.JPG,320,320,person,14.0,155.0,66.0,208.0,daytime,1,0062.JPG,0.125,0.5671875,0.1625,0.165625
377.JPG,320,320,person,1.0,110.0,49.0,153.0,daytime,1,0062.JPG,0.078125,0.4109375,0.15,0.134375
378.JPG,320,320,,,,,,daytime,1,0063.JPG,,,,
379.JPG,320,320,person,110.0,29.0,141.0,100.0,daytime,1,0064.JPG,0.3921875,0.2015625,0.096875,0.221875
380.JPG,320,320,person,104.0,151.0,138.0,239.0,daytime,1,0065.JPG,0.378125,0.609375,0.10625,0.275
380.JPG,320,320,person,49.0,162.0,94.0,237.0,daytime,1,0065.JPG,0.2234375,0.6234375,0.140625,0.234375
381.JPG,320,320,person,60.0,184.0,124.0,231.0,daytime,1,0066.JPG,0.2875,0.6484375,0.2,0.146875
381.JPG,320,320,person,67.0,229.0,110.0,257.0,daytime,1,0066.JPG,0.2765625,0.759375,0.134375,0.0875
382.JPG,320,320,person,72.0,16.0,105.0,88.0,daytime,1,0067.JPG,0.2765625,0.1625,0.103125,0.225
382.JPG,320,320,person,14.0,1.0,60.0,67.0,daytime,1,0067.JPG,0.115625,0.10625,0.14375,0.20625
383.JPG,320,320,person,227.0,208.0,250.0,239.0,daytime,1,0068.JPG,0.7453125,0.6984375,0.071875,0.096875
384.JPG,320,320,person,113.0,198.0,131.0,241.0,daytime,1,0069.JPG,0.38125,0.6859375,0.05625,0.134375
384.JPG,320,320,person,219.0,22.0,235.0,56.0,daytime,1,0069.JPG,0.709375,0.121875,0.05,0.10625
384.JPG,320,320,person,275.0,157.0,293.0,196.0,daytime,1,0069.JPG,0.8875,0.5515625,0.05625,0.121875
384.JPG,320,320,person,181.0,228.0,199.0,269.0,daytime,1,0069.JPG,0.59375,0.7765625,0.05625,0.128125
384.JPG,320,320,person,221.0,210.0,236.0,249.0,daytime,1,0069.JPG,0.7140625,0.7171875,0.046875,0.121875
385.JPG,320,320,person,43.0,277.0,82.0,319.0,daytime,1,0070.JPG,0.1953125,0.93125,0.121875,0.13125
385.JPG,320,320,person,102.0,74.0,121.0,115.0,daytime,1,0070.JPG,0.3484375,0.2953125,0.059375,0.128125
385.JPG,320,320,person,190.0,117.0,204.0,167.0,daytime,1,0070.JPG,0.615625,0.44375,0.04375,0.15625
386.JPG,320,320,person,235.0,144.0,251.0,186.0,daytime,1,0071.JPG,0.759375,0.515625,0.05,0.13125
386.JPG,320,320,person,129.0,199.0,152.0,223.0,daytime,1,0071.JPG,0.4390625,0.659375,0.071875,0.075
387.JPG,320,320,person,223.0,160.0,247.0,223.0,daytime,1,0072.JPG,0.734375,0.5984375,0.075,0.196875
387.JPG,320,320,person,221.0,221.0,260.0,273.0,daytime,1,0072.JPG,0.7515625,0.771875,0.121875,0.1625
388.JPG,320,320,person,171.0,155.0,199.0,202.0,daytime,1,0073.JPG,0.578125,0.5578125,0.0875,0.146875
388.JPG,320,320,person,154.0,194.0,182.0,241.0,daytime,1,0073.JPG,0.525,0.6796875,0.0875,0.146875
388.JPG,320,320,person,139.0,244.0,172.0,286.0,daytime,1,0073.JPG,0.4859375,0.828125,0.103125,0.13125
389.JPG,320,320,person,168.0,135.0,194.0,191.0,daytime,1,0074.JPG,0.565625,0.509375,0.08125,0.175
389.JPG,320,320,person,195.0,227.0,239.0,285.0,daytime,1,0074.JPG,0.678125,0.8,0.1375,0.18125
390.JPG,320,320,person,57.0,75.0,103.0,144.0,daytime,1,0075.JPG,0.25,0.3421875,0.14375,0.215625
390.JPG,320,320,person,122.0,150.0,146.0,191.0,daytime,1,0075.JPG,0.41875,0.5328125,0.075,0.128125
390.JPG,320,320,person,134.0,191.0,167.0,233.0,daytime,1,0075.JPG,0.4703125,0.6625,0.103125,0.13125
390.JPG,320,320,person,252.0,94.0,286.0,144.0,daytime,1,0075.JPG,0.840625,0.371875,0.10625,0.15625
390.JPG,320,320,person,266.0,151.0,318.0,199.0,daytime,1,0075.JPG,0.9125,0.546875,0.1625,0.15
391.JPG,320,320,person,139.0,85.0,177.0,143.0,daytime,1,0076.JPG,0.49375,0.35625,0.11875,0.18125
391.JPG,320,320,person,224.0,157.0,275.0,208.0,daytime,1,0076.JPG,0.7796875,0.5703125,0.159375,0.159375
391.JPG,320,320,person,230.0,204.0,282.0,245.0,daytime,1,0076.JPG,0.8,0.7015625,0.1625,0.128125
392.JPG,320,320,person,83.0,213.0,136.0,262.0,daytime,1,0077.JPG,0.3421875,0.7421875,0.165625,0.153125
393.JPG,320,320,person,45.0,188.0,101.0,235.0,daytime,1,0078.JPG,0.228125,0.6609375,0.175,0.146875
393.JPG,320,320,person,44.0,234.0,103.0,284.0,daytime,1,0078.JPG,0.2296875,0.809375,0.184375,0.15625
394.JPG,320,320,person,195.0,90.0,220.0,147.0,daytime,1,0079.JPG,0.6484375,0.3703125,0.078125,0.178125
394.JPG,320,320,person,196.0,148.0,222.0,170.0,daytime,1,0079.JPG,0.653125,0.496875,0.08125,0.06875
394.JPG,320,320,person,190.0,171.0,214.0,228.0,daytime,1,0079.JPG,0.63125,0.6234375,0.075,0.178125
395.JPG,320,320,person,1.0,135.0,52.0,176.0,daytime,1,0080.JPG,0.0828125,0.4859375,0.159375,0.128125
395.JPG,320,320,person,1.0,174.0,58.0,222.0,daytime,1,0080.JPG,0.0921875,0.61875,0.178125,0.15
395.JPG,320,320,person,141.0,93.0,166.0,135.0,daytime,1,0080.JPG,0.4796875,0.35625,0.078125,0.13125
395.JPG,320,320,person,154.0,142.0,188.0,198.0,daytime,1,0080.JPG,0.534375,0.53125,0.10625,0.175
396.JPG,320,320,person,69.0,23.0,105.0,89.0,daytime,1,0081.JPG,0.271875,0.175,0.1125,0.20625
397.JPG,320,320,person,94.0,76.0,129.0,137.0,daytime,1,0082.JPG,0.3484375,0.3328125,0.109375,0.190625
397.JPG,320,320,person,229.0,102.0,266.0,159.0,daytime,1,0082.JPG,0.7734375,0.4078125,0.115625,0.178125
397.JPG,320,320,person,233.0,147.0,267.0,201.0,daytime,1,0082.JPG,0.78125,0.54375,0.10625,0.16875
398.JPG,320,320,person,74.0,74.0,120.0,138.0,daytime,1,0083.JPG,0.303125,0.33125,0.14375,0.2
399.JPG,320,320,person,74.0,138.0,118.0,203.0,daytime,1,0084.JPG,0.3,0.5328125,0.1375,0.203125
399.JPG,320,320,person,27.0,130.0,70.0,187.0,daytime,1,0084.JPG,0.1515625,0.4953125,0.134375,0.178125
399.JPG,320,320,person,12.0,177.0,66.0,227.0,daytime,1,0084.JPG,0.121875,0.63125,0.16875,0.15625
400.JPG,320,320,person,227.0,110.0,266.0,148.0,daytime,1,0085.JPG,0.7703125,0.403125,0.121875,0.11875
400.JPG,320,320,person,233.0,143.0,268.0,199.0,daytime,1,0085.JPG,0.7828125,0.534375,0.109375,0.175
401.JPG,320,320,person,69.0,94.0,102.0,161.0,daytime,1,0086.JPG,0.2671875,0.3984375,0.103125,0.209375
401.JPG,320,320,person,36.0,31.0,77.0,90.0,daytime,1,0086.JPG,0.1765625,0.1890625,0.128125,0.184375
402.JPG,320,320,person,33.0,102.0,89.0,164.0,daytime,1,0087.JPG,0.190625,0.415625,0.175,0.19375
402.JPG,320,320,person,138.0,175.0,185.0,237.0,daytime,1,0087.JPG,0.5046875,0.64375,0.146875,0.19375
402.JPG,320,320,person,132.0,240.0,168.0,286.0,daytime,1,0087.JPG,0.46875,0.821875,0.1125,0.14375
403.JPG,320,320,person,15.0,103.0,60.0,163.0,daytime,1,0088.JPG,0.1171875,0.415625,0.140625,0.1875
403.JPG,320,320,person,256.0,137.0,294.0,201.0,daytime,1,0088.JPG,0.859375,0.528125,0.11875,0.2
404.JPG,320,320,person,1.0,1.0,62.0,74.0,daytime,1,0089.JPG,0.0984375,0.1171875,0.190625,0.228125
